,price,total_square,rooms,floor
74180,20500000,90.3,2.0,16.0
74181,13850000,76.0,3.0,15.0
74182,13955000,66.0,2.0,5.0
74183,17710811,40.14,1.0,31.0
74184,19990000,64.8,3.0,9.0
74185,17291820,54.6,2.0,23.0
74186,17500000,33.0,1.0,9.0
74187,4600000,29.9,1.0,18.0
74189,8600000,56.0,2.0,7.0
74190,10692200,55.4,2.0,11.0
74191,17500000,62.9,2.0,14.0
74192,149820000,227.0,5.0,15.0
74193,14492417,62.1,4.0,6.0
74194,16000000,60.0,3.0,6.0
74195,7992067,29.2,1.0,18.0
74196,10926506,35.25,1.0,16.0
74197,16800000,57.0,2.0,6.0
74198,27300000,84.0,3.0,12.0
74199,8700000,64.0,2.0,14.0
74200,7200000,31.0,1.0,7.0
74201,7000000,39.2,1.0,2.0
74202,18500000,80.0,3.0,14.0
74203,33003400,70.22,3.0,3.0
74204,16900000,38.5,1.0,47.0
74205,17650000,62.0,2.0,15.0
74206,241878400,658.0,6.0,18.0
74207,7019049,29.3,1.0,13.0
74208,10200000,31.4,1.0,2.0
74209,50000000,399.2,5.0,2.0
74210,25000000,56.0,2.0,17.0
74211,8900000,50.0,1.0,12.0
74212,24100000,98.5,2.0,21.0
74213,32500000,57.0,2.0,9.0
74214,5500000,26.9,1.0,2.0
74215,17000000,57.0,2.0,9.0
74216,25000000,80.4,3.0,5.0
74217,32503830,66.0,2.0,31.0
74218,16700000,74.1,3.0,4.0
74219,16700000,78.0,3.0,12.0
74220,17200000,29.0,1.0,33.0
74221,11400000,71.5,3.0,1.0
74222,19288935,43.65,1.0,36.0
74223,6600261,54.03,2.0,6.0
74224,7360000,58.9,2.0,10.0
74225,44000000,61.0,2.0,3.0
74226,18500000,78.0,3.0,1.0
74227,14012718,60.0,3.0,6.0
74228,35500000,87.0,3.0,3.0
74229,5400000,41.0,1.0,2.0
74230,75165000,96.6,3.0,17.0
74231,24178070,68.6,2.0,9.0
74232,8700000,64.3,2.0,9.0
74233,6700000,41.0,1.0,3.0
74234,23800000,95.0,3.0,14.0
74235,10700000,79.6,3.0,5.0
74236,10500000,31.0,1.0,6.0
74237,17051580,40.0,1.0,5.0
74238,7300000,32.0,1.0,5.0
74239,29950000,100.0,4.0,18.0
74240,40417636,65.0,2.0,18.0
74241,25027200,47.0,1.0,12.0
74242,15990000,72.5,3.0,6.0
74243,13500000,44.1,2.0,5.0
74244,12700000,43.0,1.0,9.0
74245,14700000,51.1,2.0,8.0
74246,24000000,64.3,3.0,3.0
74247,40000000,93.3,4.0,6.0
74248,95460000,129.0,2.0,7.0
74249,13792955,81.6,3.0,16.0
74250,23500000,56.0,2.0,17.0
74251,16999999,95.0,3.0,20.0
74252,16500000,56.4,3.0,4.0
74253,28000000,61.0,2.0,2.0
74255,9500000,63.1,3.0,22.0
74256,10650000,52.0,2.0,13.0
74257,21000000,60.0,3.0,9.0
74258,17500000,40.0,2.0,8.0
74259,86000000,145.0,4.0,5.0
74260,6200000,45.0,2.0,4.0
74261,12500000,31.8,1.0,5.0
74262,6000000,38.9,1.0,3.0
74263,18076919,43.9,1.0,7.0
74264,8000000,34.0,1.0,7.0
74265,45000000,114.0,3.0,8.0
74266,21828898,71.5,2.0,21.0
74267,31500000,85.0,3.0,5.0
74268,7800000,24.0,1.0,7.0
74269,15600000,74.0,3.0,14.0
74270,66990000,78.92,2.0,28.0
74271,5199000,34.0,1.0,8.0
74272,13517624,54.37,2.0,14.0
74273,19333600,57.2,2.0,21.0
74274,81000000,102.0,3.0,7.0
74275,16200000,35.7,1.0,19.0
74276,12804400,37.66,2.0,3.0
74277,11700000,74.5,3.0,7.0
74278,24900000,56.0,2.0,3.0
74279,23000000,84.72,2.0,4.0
74280,21608710,40.0,2.0,12.0
74281,27870000,77.4,2.0,11.0
74284,45450000,66.0,2.0,12.0
74285,44890000,179.4,4.0,17.0
74286,22200000,71.9,3.0,3.0
74287,19600000,83.0,3.0,6.0
74288,6455000,40.8,1.0,17.0
74289,34000000,82.1,3.0,2.0
74290,14200000,79.0,3.0,7.0
74291,38050284,63.0,2.0,10.0
74292,34332616,59.0,2.0,33.0
74293,47739825,102.78,4.0,11.0
74294,15339536,78.72,3.0,21.0
74295,19800000,94.0,3.0,4.0
74296,27000000,87.1,3.0,1.0
74297,52540000,74.1,2.0,10.0
74298,14700000,59.0,2.0,14.0
74299,8500000,28.0,1.0,9.0
74300,7794452,61.45,3.0,14.0
74301,25460553,68.0,3.0,20.0
74303,7257592,20.4,1.0,20.0
74304,12800000,47.5,2.0,8.0
74305,8450000,37.0,1.0,12.0
74306,22100000,52.7,2.0,5.0
74307,12500000,52.0,2.0,2.0
74308,12899000,36.0,1.0,17.0
74309,6499999,42.0,1.0,6.0
74310,13463520,34.0,1.0,2.0
74311,10272262,59.8,3.0,4.0
74312,36733360,60.1,1.0,11.0
74313,34922000,77.0,3.0,11.0
74314,5200000,31.7,1.0,5.0
74315,21500000,54.0,2.0,11.0
74316,19549495,50.61,1.0,22.0
74317,11200000,33.2,1.0,9.0
74318,8500000,52.7,2.0,6.0
74319,6990000,40.0,1.0,5.0
74320,9521836,24.8,1.0,25.0
74321,15000000,43.1,2.0,1.0
74322,16450000,64.0,2.0,2.0
74323,20371050,67.0,3.0,7.0
74324,13159710,65.7,2.0,25.0
74325,65000000,92.5,4.0,5.0
74326,12500000,38.0,2.0,4.0
74327,22751910,94.0,3.0,14.0
74328,11200000,51.4,1.0,20.0
74329,11500000,43.9,2.0,7.0
74330,25168300,64.7,2.0,3.0
74331,34850000,60.0,2.0,2.0
74332,25500000,58.7,2.0,6.0
74333,17799052,70.0,3.0,10.0
74334,6300000,44.0,2.0,6.0
74335,25128180,66.6,2.0,20.0
74336,6990000,36.2,1.0,8.0
74337,13900000,52.0,3.0,5.0
74338,10700000,78.3,3.0,4.0
74339,17259871,39.94,1.0,13.0
74340,10650000,75.1,3.0,2.0
74341,14824560,65.0,2.0,11.0
74342,35218200,79.0,2.0,15.0
74343,99980000,140.0,4.0,9.0
74344,14199000,58.6,2.0,9.0
74345,35472480,77.7,2.0,13.0
74346,7750000,36.0,1.0,12.0
74347,5700000,35.5,1.0,7.0
74348,34000000,106.4,4.0,15.0
74349,24000000,87.0,3.0,19.0
74350,20800000,76.0,3.0,15.0
74351,12499298,56.4,2.0,8.0
74352,32000000,146.0,4.0,12.0
74353,11034765,27.0,1.0,15.0
74354,33373340,100.0,4.0,2.0
74355,8684860,34.0,1.0,21.0
74356,13368567,26.0,1.0,2.0
74357,13999000,63.0,2.0,6.0
74358,11300000,32.0,1.0,4.0
74359,12700000,62.2,2.0,1.0
74360,14500000,54.0,2.0,2.0
74361,40930500,104.95,3.0,2.0
74362,9262452,31.0,1.0,17.0
74363,15950000,64.2,2.0,13.0
74364,13000000,51.2,2.0,6.0
74365,5300000,33.0,1.0,7.0
74366,24500000,64.0,2.0,21.0
74367,26900000,46.0,2.0,7.0
74368,8900000,44.6,1.0,9.0
74369,29700000,72.5,2.0,10.0
74370,17500000,97.0,3.0,5.0
74372,15500000,69.0,2.0,2.0
74373,140000000,201.0,5.0,28.0
74374,16660950,47.0,2.0,6.0
74375,7225000,39.4,1.0,9.0
74376,14627525,56.9,2.0,13.0
74377,44842060,83.46,3.0,14.0
74378,10819945,40.4,2.0,30.0
74379,16500000,54.0,2.0,10.0
74380,25000000,80.0,3.0,14.0
74381,12980000,58.2,2.0,9.0
74382,20300000,73.0,3.0,2.0
74383,28500000,45.0,1.0,6.0
74384,7332470,27.2,1.0,4.0
74385,21860440,70.7,3.0,19.0
74386,15000000,45.0,2.0,12.0
74387,14500000,38.0,1.0,5.0
74388,13500000,31.8,1.0,11.0
74390,10600000,46.9,2.0,2.0
74391,21437500,87.2,3.0,8.0
74392,24205000,50.0,2.0,12.0
74393,7257592,20.0,1.0,20.0
74394,7885152,44.9,2.0,3.0
74395,14675466,31.0,1.0,44.0
74396,17999000,33.0,1.0,4.0
74398,36371160,85.0,3.0,20.0
74399,7300000,40.0,1.0,6.0
74400,14978862,72.66,4.0,4.0
74402,14500000,38.0,1.0,2.0
74403,48170326,94.31,3.0,30.0
74404,15000000,43.0,2.0,19.0
74405,7000000,42.1,1.0,7.0
74406,39999000,80.5,4.0,6.0
74407,17284280,56.0,2.0,15.0
74408,13845551,46.0,2.0,12.0
74409,13100000,55.0,2.0,11.0
74410,35148520,81.4,3.0,35.0
74411,128500000,226.0,4.0,15.0
74412,11300000,37.4,2.0,2.0
74413,12791090,36.9,2.0,15.0
74414,30107876,44.42,2.0,10.0
74415,11823550,52.1,2.0,4.0
74416,17800000,96.0,4.0,5.0
74417,9950000,63.2,2.0,2.0
74418,9750000,60.7,2.0,22.0
74419,7900000,38.0,1.0,13.0
74420,16500000,42.1,1.0,15.0
74421,14500000,55.6,2.0,1.0
74422,5300000,28.9,1.0,2.0
74423,20777400,68.0,2.0,7.0
74424,6700000,32.3,1.0,3.0
74425,65000000,71.0,2.0,3.0
74426,47000000,100.0,3.0,24.0
74427,29900000,157.1,5.0,12.0
74428,11290000,38.8,1.0,3.0
74429,27000000,100.0,3.0,6.0
74430,8000000,52.6,2.0,10.0
74431,8563333,23.8,1.0,18.0
74432,20905600,55.6,2.0,5.0
74433,39000000,72.0,3.0,17.0
74434,29799000,83.0,3.0,23.0
74435,18900000,53.0,2.0,2.0
74436,23300000,65.7,2.0,24.0
74437,20961460,74.0,4.0,10.0
74438,8500000,38.4,1.0,6.0
74439,33837177,90.2,3.0,10.0
74440,16900000,57.9,2.0,4.0
74441,16300000,36.5,1.0,11.0
74442,15490000,40.1,1.0,18.0
74443,21950000,51.2,2.0,4.0
74444,16800000,76.0,3.0,6.0
74445,46892921,114.8,3.0,4.0
74446,112509480,169.8,5.0,8.0
74447,13625622,43.7,1.0,5.0
74448,60469600,60.0,2.0,3.0
74449,27500000,86.0,2.0,9.0
74450,47745029,100.57,3.0,5.0
74451,32000000,93.7,3.0,4.0
74452,7100000,33.8,1.0,1.0
74453,74900000,173.2,3.0,12.0
74454,19000000,51.6,2.0,30.0
74455,6100000,31.5,1.0,15.0
74456,23415612,66.0,2.0,22.0
74457,34499000,108.3,1.0,16.0
74458,30404160,78.2,4.0,24.0
74459,9300000,32.0,1.0,8.0
74460,26000000,66.0,2.0,6.0
74461,13700000,61.8,3.0,11.0
74462,14600000,64.0,3.0,2.0
74463,34291575,85.98,3.0,28.0
74465,18500000,44.3,1.0,6.0
74466,6999000,31.0,1.0,2.0
74467,10791343,35.0,1.0,3.0
74468,22146049,58.0,2.0,7.0
74469,21548888,85.8,4.0,9.0
74470,9000000,37.7,1.0,12.0
74471,13000000,60.0,3.0,8.0
74472,10400000,37.8,1.0,5.0
74473,24443141,97.7,3.0,5.0
74474,13106420,38.0,1.0,13.0
74475,29990000,111.2,4.0,16.0
74476,48162400,114.4,4.0,57.0
74477,9200000,60.8,2.0,15.0
74478,11531190,25.0,1.0,25.0
74479,12960000,57.4,2.0,7.0
74480,13307931,62.37,2.0,11.0
74481,15000000,45.0,2.0,3.0
74482,14100000,53.0,2.0,8.0
74483,38500000,70.2,3.0,5.0
74484,14600000,64.3,2.0,23.0
74485,15200000,58.2,2.0,14.0
74486,12900000,31.6,1.0,6.0
74487,29147378,64.2,2.0,10.0
74488,17250000,50.6,1.0,12.0
74489,10400000,38.0,1.0,13.0
74490,45503164,84.32,3.0,15.0
74491,7671309,41.09,1.0,2.0
74492,8999000,44.2,1.0,14.0
74493,26400000,84.5,3.0,15.0
74494,11084826,40.0,1.0,5.0
74495,26240888,97.0,3.0,22.0
74496,15860128,62.0,4.0,6.0
74497,17494886,67.1,3.0,24.0
74498,6000000,34.0,1.0,22.0
74499,8663854,21.0,1.0,7.0
74500,16111788,74.0,3.0,15.0
74501,55524000,66.1,2.0,5.0
74502,48165000,74.1,3.0,9.0
74503,7939467,37.1,1.0,23.0
74504,12200000,44.0,2.0,3.0
74505,22805626,55.23,2.0,49.0
74506,19000000,105.0,4.0,23.0
74507,14000000,59.0,2.0,5.0
74508,17604000,81.5,2.0,35.0
74509,8000000,33.0,1.0,5.0
74510,9479744,41.7,1.0,20.0
74511,45260000,95.07,3.0,17.0
74512,24780000,46.09,1.0,15.0
74513,14500000,42.0,2.0,5.0
74514,13200000,61.0,2.0,14.0
74515,5950000,26.2,1.0,4.0
74517,4750000,32.8,1.0,9.0
74518,18900000,70.2,4.0,11.0
74519,14000000,44.5,2.0,12.0
74520,19450000,88.1,3.0,9.0
74521,38500000,99.4,3.0,15.0
74522,26800000,78.0,3.0,3.0
74523,8622315,27.2,1.0,5.0
74524,32070000,61.45,3.0,17.0
74525,16470000,49.2,2.0,3.0
74526,9900000,44.9,1.0,3.0
74527,45000000,90.0,3.0,7.0
74528,12654240,64.3,2.0,5.0
74529,20619200,78.4,3.0,3.0
74530,8496192,32.0,1.0,32.0
74531,31244240,108.0,4.0,4.0
74532,22850000,60.0,2.0,16.0
74533,10800000,37.5,2.0,2.0
74534,16720010,59.0,3.0,14.0
74535,32890000,62.96,3.0,12.0
74536,25900000,57.0,2.0,8.0
74537,10200000,46.0,2.0,4.0
74538,55393524,97.0,3.0,10.0
74539,8600000,60.0,2.0,7.0
74540,30961240,66.1,2.0,29.0
74541,14200000,61.5,2.0,2.0
74542,55000000,98.0,3.0,24.0
74543,17800000,92.0,3.0,5.0
74544,7300000,36.0,1.0,11.0
74545,14760186,42.0,2.0,27.0
74546,24959926,81.4,3.0,4.0
74547,27000000,61.1,2.0,5.0
74548,6700000,46.0,2.0,6.0
74549,23899000,80.0,3.0,7.0
74550,9619747,36.0,1.0,2.0
74551,9600000,44.8,2.0,6.0
74552,75000000,130.6,5.0,25.0
74553,18218902,45.0,2.0,9.0
74554,28000000,96.0,5.0,1.0
74555,12700000,60.0,2.0,21.0
74557,4700000,32.4,1.0,4.0
74558,80000000,130.0,4.0,8.0
74559,7000000,43.8,2.0,3.0
74560,26980000,129.0,4.0,2.0
74561,21679650,47.7,1.0,38.0
74562,11418227,32.9,1.0,7.0
74563,42802940,96.11,3.0,17.0
74564,24000000,61.02,2.0,24.0
74565,27176800,64.4,2.0,11.0
74566,27100000,75.0,2.0,18.0
74567,16837080,56.0,2.0,7.0
74568,11700000,38.0,1.0,5.0
74569,18200000,60.0,2.0,7.0
74570,20299788,36.36,2.0,19.0
74571,51081008,118.0,4.0,28.0
74572,6600000,34.1,1.0,6.0
74573,15867000,77.4,3.0,7.0
74574,41628060,72.0,2.0,19.0
74575,16450000,39.0,1.0,5.0
74576,13700000,37.4,1.0,9.0
74577,25900000,67.5,2.0,11.0
74578,30500000,144.0,4.0,13.0
74579,25491443,65.8,2.0,10.0
74580,9990000,56.0,3.0,6.0
74581,14800000,58.0,3.0,1.0
74582,12500000,46.7,2.0,7.0
74583,9950000,45.0,2.0,1.0
74584,12600000,41.7,1.0,15.0
74585,32975282,93.84,3.0,41.0
74586,39990000,71.0,3.0,3.0
74587,12200000,58.0,3.0,7.0
74588,16359028,42.5,1.0,13.0
74590,10950000,58.0,2.0,24.0
74591,11500000,38.8,1.0,2.0
74592,22000000,62.0,3.0,1.0
74593,16500000,61.0,3.0,4.0
74594,11700000,44.8,2.0,2.0
74595,23450000,54.0,2.0,2.0
74596,7567904,61.45,3.0,3.0
74597,16900000,80.87,3.0,8.0
74598,9502128,36.0,1.0,25.0
74599,14000000,70.6,2.0,4.0
74600,17695596,41.0,1.0,14.0
74601,30135464,108.24,2.0,22.0
74602,26900000,137.5,3.0,2.0
74603,12500000,45.0,2.0,3.0
74604,6200000,42.2,2.0,2.0
74605,6650000,35.7,1.0,14.0
74606,8700000,58.8,3.0,3.0
74607,49500000,70.0,3.0,4.0
74608,32347080,54.9,1.0,11.0
74609,12800000,68.1,3.0,12.0
74610,7217096,21.0,1.0,11.0
74611,8900000,57.95,2.0,3.0
74612,32240000,61.12,3.0,24.0
74613,18700000,65.0,3.0,5.0
74614,8800000,50.6,2.0,11.0
74615,26000000,90.0,2.0,7.0
74616,11800000,46.0,2.0,1.0
74618,28000000,80.0,3.0,17.0
74619,14480238,61.2,3.0,27.0
74620,8400000,41.9,1.0,15.0
74621,14000000,62.0,3.0,1.0
74622,21495000,54.3,3.0,3.0
74623,6195000,37.0,1.0,2.0
74624,17590000,47.2,2.0,5.0
74625,9750000,53.6,2.0,13.0
74626,21500000,41.0,1.0,14.0
74628,9400000,58.2,2.0,17.0
74629,9500000,37.6,2.0,8.0
74630,16000000,77.7,3.0,9.0
74631,12100000,45.0,2.0,2.0
74632,17930000,31.0,1.0,7.0
74633,7330987,27.0,1.0,2.0
74634,14950000,40.0,1.0,10.0
74635,30769360,65.0,2.0,20.0
74636,9300000,32.1,1.0,7.0
74637,16836548,84.7,3.0,9.0
74638,230000000,330.0,5.0,1.0
74639,13800000,41.2,2.0,15.0
74640,63284500,110.0,3.0,10.0
74641,9000000,40.15,1.0,3.0
74642,24500000,64.4,3.0,5.0
74644,22799000,96.3,3.0,2.0
74645,9500000,41.3,2.0,5.0
74646,17578813,43.17,2.0,6.0
74647,11000000,55.2,2.0,7.0
74648,9499000,62.3,2.0,1.0
74649,75000000,189.0,5.0,2.0
74650,10900000,32.7,1.0,1.0
74651,27500000,71.6,3.0,21.0
74652,7800000,49.0,2.0,4.0
74653,85000000,165.0,3.0,7.0
74654,22500000,37.1,1.0,10.0
74656,7485075,27.64,1.0,23.0
74657,11000000,54.0,2.0,5.0
74658,55000000,115.0,3.0,3.0
74659,62000000,108.0,2.0,2.0
74660,14001984,66.0,2.0,3.0
74661,9890530,53.9,2.0,17.0
74662,45994740,101.31,3.0,11.0
74663,15500000,41.0,2.0,9.0
74664,12000000,44.1,1.0,7.0
74665,7450000,43.0,1.0,18.0
74666,23000000,89.0,4.0,18.0
74667,16500000,97.8,3.0,16.0
74668,24571003,57.9,1.0,17.0
74669,6650000,31.7,1.0,2.0
74670,26600000,75.0,3.0,16.0
74671,18500000,49.0,2.0,3.0
74672,19500000,90.0,3.0,5.0
74673,12108000,64.0,2.0,5.0
74675,24900000,72.4,3.0,27.0
74676,17700000,49.5,2.0,1.0
74677,19000000,72.1,3.0,17.0
74678,127360000,159.2,4.0,34.0
74679,8700000,42.0,1.0,6.0
74680,17500000,71.6,3.0,1.0
74681,19500000,61.3,3.0,8.0
74682,33632460,88.74,3.0,9.0
74683,7500000,49.1,1.0,5.0
74684,14090000,69.0,2.0,2.0
74685,57490000,64.0,2.0,6.0
74686,7100000,33.2,1.0,8.0
74687,15300000,65.0,2.0,13.0
74688,15608392,78.0,3.0,2.0
74689,7674975,38.5,2.0,5.0
74690,11350000,39.0,1.0,8.0
74691,33500000,105.6,4.0,1.0
74692,19690000,42.9,1.0,36.0
74693,17000000,74.7,3.0,6.0
74694,59000000,144.0,4.0,3.0
74695,16664320,37.6,1.0,13.0
74696,9700000,71.4,4.0,1.0
74697,12900000,43.38,1.0,10.0
74698,6190000,35.0,1.0,9.0
74700,21900000,75.0,3.0,11.0
74701,13400000,68.5,2.0,2.0
74702,25000000,85.0,3.0,2.0
74703,9200000,48.0,2.0,2.0
74704,15900000,67.7,2.0,15.0
74705,54499000,120.0,4.0,14.0
74706,10665883,35.0,1.0,24.0
74707,15266110,51.48,1.0,8.0
74708,3450000,25.5,1.0,1.0
74709,9000000,32.0,1.0,1.0
74710,8450000,42.3,1.0,10.0
74711,253972320,320.0,5.0,1.0
74712,9200000,41.0,1.0,2.0
74713,11490000,42.9,2.0,3.0
74714,9750000,45.7,2.0,18.0
74715,18760680,59.9,2.0,36.0
74716,11440000,44.1,2.0,6.0
74717,36200000,63.0,2.0,19.0
74718,8200000,40.0,1.0,17.0
74719,37601600,106.4,4.0,14.0
74720,7918740,33.3,1.0,16.0
74721,19900000,50.0,1.0,14.0
74722,8900000,30.2,1.0,6.0
74723,52000000,150.0,4.0,7.0
74725,28799152,58.5,2.0,2.0
74726,8900000,41.9,1.0,1.0
74727,8615795,24.0,1.0,9.0
74728,12500000,60.0,3.0,5.0
74729,37500000,57.8,3.0,2.0
74730,33099288,93.0,3.0,25.0
74731,17990000,43.0,2.0,35.0
74732,19500000,78.3,3.0,24.0
74733,6500000,35.5,1.0,5.0
74734,9885670,39.1,1.0,24.0
74735,9400000,31.3,1.0,2.0
74736,7931844,29.2,1.0,13.0
74737,11650000,64.0,3.0,4.0
74738,49900000,129.0,3.0,25.0
74739,43206468,55.99,1.0,24.0
74740,20000000,36.0,1.0,21.0
74741,18037510,32.0,1.0,30.0
74742,36000000,71.0,2.0,4.0
74743,17679519,42.4,1.0,13.0
74744,4750000,31.0,1.0,5.0
74746,6500000,36.0,1.0,2.0
74747,16300000,54.0,3.0,4.0
74748,22089191,76.81,2.0,11.0
74749,23151900,67.0,2.0,3.0
74750,6885941,51.78,3.0,2.0
74751,8028019,23.7,1.0,4.0
74752,23650785,76.17,3.0,7.0
74753,9659547,45.1,1.0,4.0
74754,13500000,35.0,1.0,9.0
74755,9950000,60.4,2.0,20.0
74756,14500000,57.0,2.0,7.0
74757,15500000,49.6,2.0,8.0
74758,8535811,31.06,1.0,14.0
74759,16000000,37.0,1.0,6.0
74760,46900000,72.2,3.0,19.0
74761,13360724,58.2,3.0,11.0
74762,6649000,32.0,1.0,2.0
74763,7800000,42.0,1.0,17.0
74764,16286092,74.0,3.0,13.0
74765,17700000,70.0,3.0,2.0
74766,19164352,63.0,2.0,3.0
74767,7100000,32.7,1.0,5.0
74768,115000000,230.0,5.0,3.0
74769,11500000,83.0,3.0,4.0
74770,18900000,103.3,3.0,13.0
74771,14200000,52.1,3.0,7.0
74772,14600000,76.4,3.0,6.0
74773,12222478,66.0,2.0,2.0
74774,42000000,62.0,2.0,5.0
74775,18300000,75.0,3.0,3.0
74776,16000000,56.0,2.0,13.0
74777,8772999,42.4,1.0,2.0
74778,12200000,61.8,1.0,17.0
74779,17500000,65.0,2.0,3.0
74780,7900000,64.4,2.0,13.0
74781,8500000,52.0,2.0,10.0
74782,26303760,47.6,1.0,8.0
74783,97900000,151.0,3.0,5.0
74784,35499990,75.0,2.0,2.0
74785,32999999,95.0,4.0,20.0
74786,7287911,21.0,1.0,13.0
74787,31885444,79.0,2.0,6.0
74788,84732604,138.2,3.0,20.0
74789,22500000,92.4,3.0,13.0
74790,12489949,61.0,3.0,8.0
74791,14000000,68.2,3.0,5.0
74792,41681472,69.0,2.0,19.0
74793,24474450,43.0,1.0,40.0
74794,15837695,75.0,4.0,5.0
74795,29900000,57.5,2.0,5.0
74796,14500000,77.1,2.0,4.0
74797,8100000,60.0,3.0,4.0
74798,8500000,57.2,2.0,12.0
74800,12700000,30.0,1.0,15.0
74802,18500000,51.5,2.0,10.0
74803,24037524,72.4,3.0,13.0
74804,36218868,79.7,3.0,3.0
74805,7790000,42.0,1.0,17.0
74806,129000000,205.0,5.0,24.0
74808,6950000,47.2,1.0,8.0
74809,7700000,32.0,1.0,11.0
74810,12800000,78.4,3.0,6.0
74811,32240000,78.1,2.0,5.0
74812,8500000,63.0,2.0,3.0
74813,17973830,43.3,1.0,2.0
74814,11400000,44.4,2.0,4.0
74815,12500000,39.0,1.0,2.0
74816,8900000,42.3,1.0,1.0
74817,23438730,71.7,2.0,3.0
74818,17500000,74.0,3.0,10.0
74819,15113756,39.8,2.0,27.0
74821,11500000,44.9,2.0,5.0
74822,9500000,70.0,2.0,10.0
74823,20963800,73.0,3.0,2.0
74824,13200000,50.0,3.0,9.0
74825,87000000,198.0,5.0,13.0
74826,12341323,37.0,2.0,9.0
74827,47580392,95.0,3.0,7.0
74828,14000000,36.7,1.0,9.0
74829,18200000,73.3,3.0,2.0
74830,15600000,58.2,3.0,7.0
74831,16000000,86.0,3.0,6.0
74832,5800000,34.0,1.0,17.0
74833,22543020,48.0,1.0,10.0
74834,69900000,128.0,3.0,9.0
74835,15800000,37.0,1.0,5.0
74836,12000000,51.0,2.0,7.0
74837,80000000,175.0,5.0,13.0
74838,16850360,51.0,1.0,11.0
74839,11900000,46.9,2.0,7.0
74840,32359386,93.85,3.0,28.0
74841,12000000,24.4,1.0,9.0
74842,34000000,88.09,3.0,14.0
74843,16133600,53.6,2.0,15.0
74844,11950000,41.6,1.0,10.0
74845,14000000,38.2,1.0,15.0
74846,25500000,114.0,3.0,13.0
74847,44279999,78.35,2.0,10.0
74848,75000000,107.0,3.0,15.0
74849,20900000,80.8,3.0,10.0
74850,13500000,37.4,1.0,2.0
74851,46000000,94.4,4.0,7.0
74852,12090555,38.0,2.0,10.0
74853,12600000,39.6,1.0,10.0
74854,67715000,69.7,2.0,4.0
74855,49640640,106.8,3.0,17.0
74856,12700000,54.0,2.0,13.0
74857,11000000,36.8,1.0,18.0
74858,200000000,187.0,3.0,7.0
74859,12500000,40.0,1.0,10.0
74860,12304957,34.0,1.0,18.0
74861,17800000,56.0,2.0,2.0
74862,8534937,32.0,1.0,16.0
74863,38864660,102.0,3.0,31.0
74864,7250000,35.0,1.0,8.0
74865,6550000,41.2,2.0,4.0
74866,11900000,40.1,2.0,4.0
74867,20861220,42.6,1.0,13.0
74868,19000000,36.0,1.0,22.0
74870,13580000,46.62,1.0,7.0
74871,5480000,34.0,1.0,14.0
74872,35092211,110.34,3.0,12.0
74873,24602353,60.34,2.0,9.0
74874,10500000,34.8,1.0,3.0
74875,15133689,62.95,3.0,24.0
74876,10550000,75.4,2.0,14.0
74877,21999000,49.7,2.0,10.0
74878,8049000,42.0,1.0,20.0
74879,11700000,77.6,2.0,15.0
74880,8900000,33.0,1.0,3.0
74881,63000000,115.0,3.0,3.0
74882,45900000,98.6,3.0,8.0
74883,10500000,60.0,2.0,4.0
74884,8200000,50.0,2.0,2.0
74885,6400000,45.3,2.0,5.0
74886,58839300,96.0,3.0,20.0
74887,11000000,58.0,2.0,1.0
74888,29842794,92.1,3.0,26.0
74889,69230000,65.0,1.0,28.0
74890,80000000,114.4,3.0,2.0
74892,11980000,38.0,1.0,9.0
74893,4970000,19.0,1.0,1.0
74894,24086400,41.6,1.0,11.0
74895,9636960,20.0,1.0,12.0
74896,9300000,46.0,2.0,1.0
74897,30300000,114.0,2.0,8.0
74898,9681792,38.0,1.0,6.0
74899,10000000,43.2,2.0,1.0
74900,14440000,54.0,2.0,10.0
74901,24216988,61.5,2.0,17.0
74902,13700000,59.0,3.0,9.0
74903,7500000,42.0,1.0,3.0
74904,9064080,35.1,1.0,13.0
74905,36999999,103.5,3.0,5.0
74906,20747568,48.0,1.0,34.0
74907,7200776,21.0,1.0,7.0
74908,34497928,66.0,2.0,36.0
74910,34400000,85.0,4.0,5.0
74911,24000000,70.0,3.0,8.0
74912,21385514,37.7,1.0,2.0
74913,11300000,37.1,2.0,2.0
74914,12099000,76.3,3.0,16.0
74915,45946176,109.7,3.0,2.0
74916,16000000,43.4,2.0,10.0
74917,17539224,75.0,3.0,3.0
74918,22867759,41.1,1.0,14.0
74919,214000000,293.0,5.0,3.0
74920,26000000,81.2,3.0,6.0
74921,22935826,59.33,2.0,4.0
74922,15731571,51.0,2.0,12.0
74923,4750000,31.0,1.0,2.0
74924,13150618,58.99,2.0,8.0
74925,14200000,52.2,2.0,13.0
74926,14000000,30.2,1.0,3.0
74927,14000000,52.1,2.0,12.0
74928,6503805,18.77,1.0,11.0
74929,9420947,28.7,1.0,12.0
74930,9700000,56.6,3.0,3.0
74931,54000000,99.48,4.0,23.0
74932,9000000,44.0,2.0,1.0
74933,14228250,36.0,1.0,26.0
74934,7500000,39.3,2.0,16.0
74935,13900000,63.0,4.0,9.0
74936,16104245,62.0,4.0,10.0
74937,13166316,36.4,1.0,7.0
74938,10700000,36.0,1.0,9.0
74939,80584980,122.62,3.0,2.0
74940,29000000,54.0,2.0,16.0
74941,12570000,54.3,2.0,11.0
74942,15900000,53.0,2.0,1.0
74943,7336720,34.87,2.0,12.0
